P_min_pct,S_min_pct,policy,fit_method,evaluation_window,n_test_months,n_infeasible_fits,n_meets_both,pass_rate_both,pass_rate_packet,pass_rate_sensor,mean_n_links,mean_test_packet_coverage_pct,min_test_packet_coverage_pct,mean_test_worst_sensor_coverage_pct,min_test_worst_sensor_coverage_pct,mean_extra_budget_over_oracle_when_passing,max_extra_budget_over_oracle_when_passing,mean_subset_jaccard_with_test_oracle,n_reconfigurations,mean_consecutive_subset_jaccard,mean_links_changed_per_reoptimization,max_links_changed_in_one_reoptimization
90,80,previous_month,proposed,all_available_policy_months,16,0,9,0.5625,0.875,0.5625,9.25,91.22575764973217,62.564525570751954,72.65547665619374,0.0,0.4444444444444444,4.0,0.6097719988344988,13,0.6254234654234654,4.533333333333333,8
90,80,previous_month,proposed,common_after_initial_window,14,0,9,0.6428571428571429,0.9285714285714286,0.6428571428571429,9.285714285714286,93.23268022651156,73.780889514681,76.60691385396561,0.0,0.4444444444444444,4.0,0.6122668997668999,11,0.630518199748969,4.461538461538462,8
90,80,previous_month,proposed,common_excluding_new_sensor_cold_starts,13,0,9,0.6923076923076923,1.0,0.6923076923076923,9.307692307692308,94.72897181972931,92.85239153080563,82.49975338119374,65.05382567426786,0.4444444444444444,4.0,0.623466917697687,11,0.5997280497280498,4.833333333333333,8
90,80,previous_month,proposed,excluding_initial_observation_cold_start,15,0,9,0.6,0.9333333333333333,0.6,9.266666666666667,93.13650645499753,73.780889514681,76.52465676557082,0.0,0.4444444444444444,4.0,0.6247824397824399,12,0.6426240426240427,4.285714285714286,8
90,80,retrospective_oracle,exact,all_available_policy_months,16,0,16,1.0,1.0,1.0,9.25,96.25504198114626,93.60929651510814,90.21703920964829,86.56627226006933,0.0,0.0,1.0,13,0.6247824397824399,4.666666666666667,10
90,80,retrospective_oracle,exact,common_after_initial_window,14,0,14,1.0,1.0,1.0,9.285714285714286,96.37989163151096,95.45454545454545,90.13420429048631,88.28495431941714,0.0,0.0,1.0,11,0.6297785547785548,4.615384615384615,10
90,80,retrospective_oracle,exact,common_excluding_new_sensor_cold_starts,13,0,13,1.0,1.0,1.0,9.0,96.3334440072997,95.45454545454545,90.03117487788451,88.28495431941714,0.0,0.0,1.0,10,0.6441724941724942,4.166666666666667,8
90,80,retrospective_oracle,exact,excluding_initial_observation_cold_start,15,0,15,1.0,1.0,1.0,9.266666666666667,96.19518529041741,93.60929651510814,89.89634215512517,86.56627226006933,0.0,0.0,1.0,12,0.6122668997668999,4.857142857142857,10
95,85,expanding_window,coverage_only,all_available_policy_months,16,0,7,0.4375,0.4375,0.6875,10.5,91.78285787941574,62.564525570751954,77.36037781922002,0.0,2.2857142857142856,10.0,0.5190415009397208,4,0.9082811924917189,1.3333333333333333,9
95,85,expanding_window,coverage_only,common_after_initial_window,14,0,7,0.5,0.5,0.7142857142857143,10.642857142857142,93.64693618555786,70.24918295376746,81.18442841656524,0.0,2.2857142857142856,10.0,0.5072762008741664,3,0.9355907250644093,1.0,9
95,85,expanding_window,coverage_only,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.7692307692307693,10.692307692307692,95.44676335723405,94.54013649658758,87.42938444860873,83.10935068609422,2.2857142857142856,10.0,0.5191481258282878,3,0.9302232854864435,1.0833333333333333,9
95,85,expanding_window,coverage_only,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.7333333333333333,10.6,93.73074669999333,70.24918295376746,81.5432180061322,0.0,2.2857142857142856,10.0,0.5280032420280099,3,0.9401913875598087,0.9285714285714286,9
95,85,expanding_window,exact,all_available_policy_months,16,0,7,0.4375,0.4375,0.6875,10.0625,91.64176385808108,62.564525570751954,76.85654183966238,0.0,1.2857142857142858,3.0,0.5278977762433645,4,0.9287490287490289,0.8666666666666667,7
95,85,expanding_window,exact,common_after_initial_window,14,0,7,0.5,0.5,0.7142857142857143,10.142857142857142,93.48568587546113,70.24918295376746,80.60861586849937,0.0,1.2857142857142858,3.0,0.5173976583640449,3,0.9592074592074593,0.46153846153846156,2
95,85,expanding_window,exact,common_excluding_new_sensor_cold_starts,13,0,7,0.5384615384615384,0.5384615384615384,0.7692307692307693,10.153846153846153,95.27310917712985,94.54013649658758,86.80927862761472,83.10935068609422,1.2857142857142858,3.0,0.5300481569712339,3,0.9558080808080809,0.5,2
95,85,expanding_window,exact,excluding_initial_observation_cold_start,15,0,7,0.4666666666666667,0.4666666666666667,0.7333333333333333,10.133333333333333,93.58024641056971,70.24918295376746,81.00579296127071,0.0,1.2857142857142858,3.0,0.5374499356852298,3,0.9621212121212122,0.42857142857142855,2
95,85,expanding_window,multicover,all_available_policy_months,16,0,6,0.375,0.4375,0.625,10.0625,91.93452519595749,70.42615581362304,76.31335156696456,0.0,1.3333333333333333,3.0,0.5000350140056022,5,0.9166278166278167,1.0,7
95,85,expanding_window,multicover,common_after_initial_window,14,0,6,0.42857142857142855,0.5,0.7142857142857143,10.142857142857142,93.35808981395814,70.42615581362304,80.5933620383875,0.0,1.3333333333333333,3.0,0.48813525410164055,3,0.9592074592074593,0.46153846153846156,2
