P_min_pct,S_min_pct,method,n_links,selected_links,subset_hash,min_month_packet_coverage_pct,min_month_worst_sensor_coverage_pct,worst_packet_slack_pp,worst_sensor_slack_pp,months_meeting_packet_threshold,months_meeting_sensor_threshold,months_meeting_both_thresholds,mean_packet_shortfall_pp,mean_sensor_shortfall_pp,mean_month_packet_coverage_pct,mean_month_worst_sensor_coverage_pct
80,95,Multi-cover greedy,17,sensor01→gatewayA;sensor01→gatewayC;sensor02→gatewayA;sensor02→gatewayC;sensor03→gatewayA;sensor03→gatewayC;sensor04→gatewayA;sensor04→gatewayC;sensor05→gatewayA;sensor05→gatewayB;sensor06→gatewayA;sensor07→gatewayA;sensor07→gatewayC;sensor08→gatewayA;sensor08→gatewayB;sensor09→gatewayA;sensor10→gatewayC,4deb1457865a,88.66211101494581,60.10386612810156,8.662111014945808,-34.89613387189844,17,15,15,0.0,2.0666735145595405,98.62758524078373,94.41404901090611
81,50,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-32.666500994035786,15,16,15,0.8338149137174686,1.921558882002105,92.64450689912206,81.14330309886016
81,50,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-32.666500994035786,15,16,15,0.9054703052347778,1.921558882002105,92.53240863732839,81.14330309886016
81,51,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-33.666500994035786,15,16,15,0.8338149137174686,1.9803824114138697,92.64450689912206,81.14330309886016
81,51,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-33.666500994035786,15,16,15,0.9054703052347778,1.9803824114138697,92.53240863732839,81.14330309886016
81,52,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-34.666500994035786,15,16,15,0.8338149137174686,2.0392059408256347,92.64450689912206,81.14330309886016
81,52,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-34.666500994035786,15,16,15,0.9054703052347778,2.0392059408256347,92.53240863732839,81.14330309886016
81,53,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-35.666500994035786,15,15,15,0.8338149137174686,2.153025534191361,92.64450689912206,81.14330309886016
81,53,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-35.666500994035786,15,15,15,0.9054703052347778,2.153025534191361,92.53240863732839,81.14330309886016
81,54,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-36.666500994035786,15,15,15,0.8338149137174686,2.2706725930148903,92.64450689912206,81.14330309886016
81,54,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-36.666500994035786,15,15,15,0.9054703052347778,2.2706725930148903,92.53240863732839,81.14330309886016
81,55,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-37.666500994035786,15,15,15,0.8338149137174686,2.3883196518384198,92.64450689912206,81.14330309886016
81,55,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-37.666500994035786,15,15,15,0.9054703052347778,2.3883196518384198,92.53240863732839,81.14330309886016
81,56,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-38.666500994035786,15,15,15,0.8338149137174686,2.505966710661949,92.64450689912206,81.14330309886016
81,56,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-38.666500994035786,15,15,15,0.9054703052347778,2.505966710661949,92.53240863732839,81.14330309886016
81,57,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-39.666500994035786,15,15,15,0.8338149137174686,2.6236137694854786,92.64450689912206,81.14330309886016
81,57,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-39.666500994035786,15,15,15,0.9054703052347778,2.6236137694854786,92.53240863732839,81.14330309886016
81,58,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-40.666500994035786,15,15,15,0.8338149137174686,2.741260828309008,92.64450689912206,81.14330309886016
81,58,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-40.666500994035786,15,15,15,0.9054703052347778,2.741260828309008,92.53240863732839,81.14330309886016
81,59,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-41.666500994035786,15,15,15,0.8338149137174686,2.8589078871325375,92.64450689912206,81.14330309886016
81,59,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-41.666500994035786,15,15,15,0.9054703052347778,2.8589078871325375,92.53240863732839,81.14330309886016
81,60,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-42.666500994035786,15,15,15,0.8338149137174686,2.976554945956067,92.64450689912206,81.14330309886016
81,60,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-42.666500994035786,15,15,15,0.9054703052347778,2.976554945956067,92.53240863732839,81.14330309886016
81,61,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-43.666500994035786,15,15,15,0.8338149137174686,3.0942020047795964,92.64450689912206,81.14330309886016
81,61,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-43.666500994035786,15,15,15,0.9054703052347778,3.0942020047795964,92.53240863732839,81.14330309886016
81,62,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-44.666500994035786,15,15,15,0.8338149137174686,3.211849063603126,92.64450689912206,81.14330309886016
81,62,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-44.666500994035786,15,15,15,0.9054703052347778,3.211849063603126,92.53240863732839,81.14330309886016
81,63,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-45.666500994035786,15,15,15,0.8338149137174686,3.3294961224266553,92.64450689912206,81.14330309886016
81,63,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-45.666500994035786,15,15,15,0.9054703052347778,3.3294961224266553,92.53240863732839,81.14330309886016
81,64,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-46.666500994035786,15,15,15,0.8338149137174686,3.4471431812501847,92.64450689912206,81.14330309886016
81,64,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-46.666500994035786,15,15,15,0.9054703052347778,3.4471431812501847,92.53240863732839,81.14330309886016
81,65,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-47.666500994035786,15,15,15,0.8338149137174686,3.564790240073714,92.64450689912206,81.14330309886016
81,65,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-47.666500994035786,15,15,15,0.9054703052347778,3.564790240073714,92.53240863732839,81.14330309886016
81,66,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-48.666500994035786,15,15,15,0.8338149137174686,3.6824372988972436,92.64450689912206,81.14330309886016
81,66,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-48.666500994035786,15,15,15,0.9054703052347778,3.6824372988972436,92.53240863732839,81.14330309886016
81,67,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-49.666500994035786,15,15,15,0.8338149137174686,3.8000843577207726,92.64450689912206,81.14330309886016
81,67,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-49.666500994035786,15,15,15,0.9054703052347778,3.8000843577207726,92.53240863732839,81.14330309886016
81,68,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-50.666500994035786,15,15,15,0.8338149137174686,3.917731416544302,92.64450689912206,81.14330309886016
81,68,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-50.666500994035786,15,15,15,0.9054703052347778,3.917731416544302,92.53240863732839,81.14330309886016
81,69,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-51.666500994035786,15,15,15,0.8338149137174686,4.035378475367831,92.64450689912206,81.14330309886016
81,69,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-51.666500994035786,15,15,15,0.9054703052347778,4.035378475367831,92.53240863732839,81.14330309886016
81,70,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-52.666500994035786,15,15,15,0.8338149137174686,4.153025534191361,92.64450689912206,81.14330309886016
81,70,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-52.666500994035786,15,15,15,0.9054703052347778,4.153025534191361,92.53240863732839,81.14330309886016
81,71,Proposed fairness greedy (lambda=1),10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayC,d53238027e5c,68.10613204500537,17.333499005964214,-12.893867954994633,-53.666500994035786,15,15,15,0.8338149137174686,4.27067259301489,92.64450689912206,81.14330309886016
81,71,Multi-cover greedy,10,sensor01→gatewayA;sensor02→gatewayC;sensor03→gatewayC;sensor04→gatewayA;sensor05→gatewayA;sensor06→gatewayA;sensor07→gatewayA;sensor08→gatewayA;sensor09→gatewayA;sensor10→gatewayA,d708670db0b5,66.88799038921111,17.333499005964214,-14.112009610788888,-53.666500994035786,15,15,15,0.9054703052347778,4.27067259301489,92.53240863732839,81.14330309886016
